Block	Row	Column	ID	Name	M C7H2 2h Dex vs C7H2 2h EtOH	M C7H2 6h Dex vs C7H2 6h EtOH	M C7H2 12h Dex vs C7H2 12h EtOH	M C7H2 24h Dex vs C7H2 24h EtOH	A C7H2 2h Dex vs C7H2 2h EtOH	A C7H2 6h Dex vs C7H2 6h EtOH	A C7H2 12h Dex vs C7H2 12h EtOH	A C7H2 24h Dex vs C7H2 24h EtOH	C7H2 2h Dex vs C7H2 2h EtOH	C7H2 6h Dex vs C7H2 6h EtOH	C7H2 12h Dex vs C7H2 12h EtOH	C7H2 24h Dex vs C7H2 24h EtOH	w.2h	w.6h	w.12h	w.24h
1	 5	10	BA10484	hsa_miR_143_MM2	0.25715641648347	0.240809141524333	0.301346942344999	0.334180890083592	7.4782017554965	7.44165608515243	7.45978017858244	7.75123062947113	FALSE	FALSE	FALSE	FALSE	0	0	2	2
1	 5	12	BA10184	hsa_miR_198	0.166357607716099	-0.273776266895112	-0.121900235640251	0.443645466927356	8.27535146277854	8.18824508100255	8.190380333525	8.6767927075149	FALSE	FALSE	FALSE	FALSE	4	4	4	4
1	 5	13	BA10188	hsa_miR_19a	0.607198458682573	0.469572397306573	-0.116437975231094	0.218662571346981	8.23393662287265	7.90345777229031	8.53916424805012	8.91676167959757	FALSE	FALSE	FALSE	FALSE	4	2	4	4
1	 5	14	BA10306	hsa_miR_99a	0.103950872009914	-0.00807208604421916	0.119232030943428	0.156397357006263	7.52590803321787	8.14608660602064	7.3445141583563	7.697550318217	FALSE	FALSE	FALSE	FALSE	0	4	0	0
1	 5	15	BA10199	hsa_miR_21	0.119482092946679	0.048271969951367	0.0808602901730158	0.588370677493748	8.47737150578708	8.6252935701301	8.54113424228291	8.82443831753636	FALSE	FALSE	FALSE	FALSE	4	4	4	4
1	 5	16	BA10324	mmu_miR_290	0.0487855707769436	0.824317636387795	0.108546530523769	0.261341587431718	7.76216451381738	8.71066859639071	7.73201764106086	7.77423838675921	FALSE	FALSE	FALSE	FALSE	0	4	4	2
1	 5	17	BA10300	hsa_miR_9_AS	0.0869802573387348	0.175756180746816	-0.0193676839033747	0.263578420581204	7.5758615110445	7.73128329700094	7.91957380787093	8.06918385169767	FALSE	FALSE	FALSE	FALSE	0	0	4	4
1	 5	18	BA10160	hsa_miR_17_3p	0.580264370639227	0.0670444296685844	-0.0548574197706522	0.0299238545369445	8.41773869882543	8.40696304790849	8.51324539006471	8.6106313244937	FALSE	FALSE	FALSE	FALSE	4	4	4	4
1	 5	19	BA10171	hsa_miR_186	-0.0504742288730924	0.052476843791613	0.229858221363253	-0.0184158144612470	7.50616542239773	7.43072050935544	7.4420233472114	7.69615025957151	FALSE	FALSE	FALSE	FALSE	0	0	4	0
1	 5	20	BA10190	hsa_miR_20a	-0.398267752201342	-0.0281344923541802	-0.145839229385546	0.247618960539826	9.64636810629664	9.67956068766158	9.63990962554566	9.88399604843978	FALSE	FALSE	FALSE	FALSE	4	4	4	4
1	 5	21	BA10276	hsa_miR_373_AS	-1.47157706979764	0.667836553077672	0.0902522575350915	-0.429009298567774	9.00765941101635	7.80462551201029	7.77567397914963	7.72123141731059	TRUE	FALSE	FALSE	FALSE	4	2	2	2
1	 5	22	BA10483	hsa_miR_124a_MM2	-0.133931231758565	-0.425428280347096	-0.223087648807678	-0.0247103583598474	8.14070721375838	7.72355116160273	7.42171102105838	7.42592727467206	FALSE	FALSE	FALSE	FALSE	4	2	0	0
1	 5	23	BA10202	hsa_miR_212	0.0119417331179896	-0.263886335292309	-0.708092364652295	0.088715915931635	7.40114511493495	7.3718332996607	8.21508971775996	7.35297689033887	FALSE	FALSE	FALSE	FALSE	0	0	2	0
1	 5	24	BA10338	mmu_miR_329	-0.0077370313814642	0.123016741209829	-0.195437280566791	0.141877746457730	7.37854136874068	7.31077717190459	7.43110802969857	7.54532780290706	FALSE	FALSE	FALSE	FALSE	0	0	2	0
1	 5	25	BA10112	hsa_miR_103	0.719442708493132	0.866885055297242	-0.189426883545572	0.817022810163948	11.0749404835417	10.6775430472290	11.1510906749300	11.1821596740409	FALSE	FALSE	FALSE	FALSE	4	4	4	4
1	 5	26	BA10003	Control_3	0.0659898988682937	0.199309186799411	0.563280646442958	0.195466151230784	7.571026948253	7.57629812733877	7.60196050204252	7.92189782155514	FALSE	FALSE	FALSE	FALSE	0	2	2	2
1	 5	27	BA10110	hsa_miR_100	0.0810228540063642	0.99319970256151	0.157137261171964	0.54523660564502	7.46168659871009	7.87357382213068	7.17436815273632	7.61098252244149	FALSE	FALSE	FALSE	FALSE	0	2	0	4
1	 5	28	BA10148	hsa_miR_148a	-0.0287847540530946	0.323163128243505	0.241934590194751	0.500580310463373	7.62820034873366	7.4986776981946	7.56171548750243	7.92287148109836	FALSE	FALSE	FALSE	FALSE	0	0	2	4
1	 5	29	BA10224	hsa_miR_28	-0.0161270995023122	0.292429206962378	-0.138387781460267	-0.0144626788726523	7.6355040432922	7.52558646539168	7.42749646139782	7.56002193007504	FALSE	FALSE	FALSE	FALSE	0	0	0	2
1	 5	30	BA10109	hsa_miR_1	0.199345232398636	0.457114925365810	0.260124198491553	-0.513902294806643	7.50936301163162	7.66424539772866	7.43971357695362	7.76633377301414	FALSE	FALSE	FALSE	FALSE	2	2	2	4
1	 5	31	BA10140	hsa_miR_141	0.102331323714187	0.333154182675344	0.00504620924363763	0.0354304369566041	7.50611220374211	7.9212171753816	7.38702876517033	7.35690525103286	FALSE	FALSE	FALSE	FALSE	0	2	0	0
1	 5	32	BA10349	mmu_miR_376b	0.127133620850426	-0.0606048582046421	-0.00249617867150409	-0.00728896893437181	7.47258324753896	7.43397989013112	7.23930474141208	7.68851130891466	FALSE	FALSE	FALSE	FALSE	0	0	0	2
1	 6	 1	BA10144	hsa_miR_144	0.289963455411929	0.0962067544919503	-0.183649221252919	0.711607003688746	8.04211350108361	7.89441112809326	7.67866317877817	7.96189968779861	FALSE	FALSE	FALSE	FALSE	4	2	0	2
1	 6	 2	BA10350	mmu_miR_380_3p	0.0413958476225336	0.107810106832972	0.0101743226959012	0.257144132078471	8.04831795505711	8.28091811713618	7.39576701811028	7.74463260808035	FALSE	FALSE	FALSE	FALSE	2	2	0	2
1	 6	 3	BA10259	hsa_miR_339	0.262092873454076	-0.413066323994716	0.190421449892536	0.179278508439043	7.99656007677878	8.07726665519793	7.55879877317285	7.73924326341316	FALSE	FALSE	FALSE	FALSE	4	2	0	0
1	 6	 4	BA10230	hsa_miR_301	0.0557707434273631	0.316406828045287	-0.0994889953697617	0.197713820289875	7.8774004456569	8.02533329712877	7.99872629588432	8.2168453142193	FALSE	FALSE	FALSE	FALSE	2	2	4	4
1	 6	 5	BA10128	hsa_miR_130a	0.272047117565134	0.380213344685735	-0.102495193692345	-0.32682004516948	8.09531544006358	8.2393694830326	8.14962549320369	8.71234893137146	FALSE	FALSE	FALSE	FALSE	2	4	4	4
1	 6	 6	BA10133	hsa_miR_135a	0.0151868245217592	-0.47541050691618	-0.138912406073675	-0.0445629452364926	7.4959202211861	7.72365662648082	7.26802610615464	7.41275637199308	FALSE	FALSE	FALSE	FALSE	0	2	0	0
1	 6	 7	BA10195	hsa_miR_204	-0.261032845901694	-0.632543466801135	-0.56208029216619	-0.0450989044857888	7.68966253946434	8.6823952019445	7.44411442668587	7.47747256120052	FALSE	FALSE	FALSE	FALSE	2	2	2	0
1	 6	 8	BA10178	hsa_miR_193a	-0.0207762447222528	0.246391483740356	-0.00806076119962817	-0.163626323796206	7.62087954790201	7.63020597702764	7.3342512057044	7.6236774716238	FALSE	FALSE	FALSE	FALSE	0	4	0	2
1	 6	 9	BA10206	hsa_miR_216	0.0237874486374761	-0.525127385389847	0.523873684151226	-0.765532789726787	7.66693382060769	7.58808953828439	7.99728216484359	8.12624673805822	FALSE	FALSE	FALSE	FALSE	2	4	4	2
1	 6	10	BA10225	hsa_miR_296	-0.343349585010207	0.238589269643976	0.394101910856346	-0.0200802622212617	7.68741770917199	7.68783022902271	7.6119123229712	7.4456558628111	FALSE	FALSE	FALSE	FALSE	0	2	2	0
1	 6	11	BA10209	hsa_miR_219	0.133277994843150	-0.259780922526133	0.0992493770385163	-0.0992920625068052	7.49487607859525	8.3242354749002	7.3426927342595	7.47346835279506	FALSE	FALSE	FALSE	FALSE	0	4	0	0
1	 6	12	BA10129	hsa_miR_130b	0.676906191428301	0.941221208229063	-0.228305921526720	0.741530977369132	10.5557977482331	10.2267233142216	10.5843495510857	10.6817896104894	FALSE	FALSE	FALSE	FALSE	4	4	4	4
1	 6	13	BA10217	hsa_miR_23b	0.357589327151041	0.357523111394242	-0.0189045376606600	0.562582416585494	8.39328549582331	8.34899088099556	8.3062499555339	8.61415346924892	FALSE	FALSE	FALSE	FALSE	4	4	4	4
1	 6	14	BA10108	hsa_let_7i	-0.0608267675022969	0.0790083984103287	-0.25573940265965	0.907058215037743	10.7362410250381	10.4987604140122	10.5014236665098	10.8088507794601	FALSE	FALSE	FALSE	FALSE	4	4	4	4
1	 6	15	BA10168	hsa_miR_183	0.216718916878662	-0.101900718879989	-0.0478261195318428	0.189000059977158	7.54829464927674	7.53081551684699	7.3372238859451	7.48088927392245	FALSE	FALSE	FALSE	FALSE	0	0	0	0
1	 6	16	BA10355	mmu_miR_411	0.550740122247783	-0.103329121053415	-0.204440122177642	-0.0309828766531961	7.77975943526414	7.3839993075403	7.31718493176546	7.41206446069223	FALSE	FALSE	FALSE	FALSE	2	0	0	0
1	 6	17	BA10104	hsa_let_7d	0.0762619125859949	0.269986170976221	-0.361301200197847	0.748373504723068	11.3079744788404	11.0818760346136	10.9550159382191	10.7833654962575	FALSE	FALSE	FALSE	FALSE	4	4	4	4
1	 6	18	BA10304	hsa_miR_96	-0.158432973334868	-0.338913103640666	-0.208663423583074	0.103057342013248	7.4548577496615	7.7366697119308	7.39162847546034	7.46797367808899	FALSE	FALSE	FALSE	FALSE	0	2	2	0
1	 6	19	BA10214	hsa_miR_223	0.195251856715279	0.217217000947125	0.217982545436861	1.18468789665400	9.53865935080744	9.37006015376956	9.8804505231728	10.5089604107860	FALSE	FALSE	FALSE	TRUE	4	4	4	4
1	 6	20	BA10249	hsa_miR_324_5p	0.139734803038626	-2.17339100277418	0.167653778883842	0.0848262610094528	7.93714283363816	8.77885129476894	7.58453098663833	7.61978263638522	FALSE	TRUE	FALSE	FALSE	2	2	2	0
1	 6	21	BA10147	hsa_miR_147	-0.0834245096063544	0.112003345126333	-0.262411634761758	0.372655824574749	7.52766362782591	7.36111039109733	7.60081175871408	7.51537785420314	FALSE	FALSE	FALSE	FALSE	0	0	4	0
1	 6	22	BA10138	hsa_miR_139	-0.993751455948646	0.796090251111737	-0.8687529400512	0.192449975608138	8.07968255246682	8.37867952732567	7.89983751858823	7.69237139503945	FALSE	FALSE	FALSE	FALSE	2	4	4	2
1	 6	23	BA10333	mmu_miR_298	0.141763550243034	-0.126349880269865	0.0671550272354722	-0.0335570979292683	8.14360905712627	8.121955909832	8.0208072158365	8.08535417910379	FALSE	FALSE	FALSE	FALSE	4	4	4	4
1	 6	24	BA10307	hsa_miR_99b	-0.079496163798435	0.718407513648705	-0.207924685227199	0.0284775756719036	7.50714637798842	7.7374819180864	7.66233737672289	7.32994101220019	FALSE	FALSE	FALSE	FALSE	0	2	4	0
1	 6	25	BA10211	hsa_miR_220	0.0253045494173199	0.0260687837239519	0.0400753179152336	0.00933834493749064	7.50091196176658	7.6539450849571	7.49495101433717	7.28757722601919	FALSE	FALSE	FALSE	FALSE	0	2	2	0
1	 6	26	BA10262	hsa_miR_345	0.0602010379612361	0.269757858961789	0.0428391376531261	0.165496577419764	7.67633323645525	7.50183676224603	7.51019369732487	7.63285359115139	FALSE	FALSE	FALSE	FALSE	0	0	2	2
1	 6	27	BA10485	hsa_miR_145_MM2	-0.0809235532058601	-0.0282387014897081	0.213525008490412	0.0661216386281858	7.90909865368427	7.32176174242745	7.42345880941311	7.78684975574252	FALSE	FALSE	FALSE	FALSE	2	0	2	4
1	 6	28	BA10169	hsa_miR_184	0.512961280369738	0.319113160517167	0.0825613366247264	0.0464285764240762	8.0299730734784	7.79113615285379	7.58963824555663	7.9896907343094	FALSE	FALSE	FALSE	FALSE	4	2	2	4
1	 6	29	BA10126	hsa_miR_128a	0.760126012601503	0.930790118090819	-0.0636248221139226	0.864944772559394	10.3223152251244	9.75918127920727	10.6082778865466	10.7529902216359	FALSE	FALSE	FALSE	FALSE	4	4	4	4
1	 6	30	BA10319	mmu_miR_202	0.30142414880539	-0.0666013396868141	0.0265091911497457	-0.0820538374234978	8.19695645315533	7.83583783974803	8.17738168228102	8.0195779394929	FALSE	FALSE	FALSE	FALSE	2	2	4	4
1	 6	31	BA10301	hsa_miR_92	0.369746633116474	0.475043426013061	-0.339714089398964	0.227529033802622	10.7128944615872	10.3184622336731	10.8784546941781	10.8953535739054	FALSE	FALSE	FALSE	FALSE	4	4	4	4
1	 6	32	BA10164	hsa_miR_181b	0.149989013766039	0.388130543663562	-0.30578664968035	0.799159473626883	12.4276301122426	12.0725465929377	12.2304020138019	12.3229720597343	FALSE	FALSE	FALSE	FALSE	4	4	4	4
1	 7	 1	BA10257	hsa_miR_337	0.103572323818755	-0.268258059536269	0.239923700452495	0.086888092160926	7.53192291100649	7.93640564430765	7.85300008092437	7.48703054971544	FALSE	FALSE	FALSE	FALSE	0	2	2	0
1	 7	 2	BA10179	hsa_miR_194	0.208879280853377	-0.0745402267137667	-0.068460548177061	-0.0769026680395175	7.68321179711	7.46026012015948	7.58456144359113	7.83514689541563	FALSE	FALSE	FALSE	FALSE	0	0	2	2
1	 7	 3	BA10186	hsa_miR_199a_AS	0.0189451440172475	-0.151463566478654	0.524616392241036	0.460193137263019	7.6637842945742	7.70431519558192	7.67080000774821	7.90241790259757	FALSE	FALSE	FALSE	FALSE	0	2	2	2
1	 7	 4	BA10215	hsa_miR_224	-0.557236172581524	0.249947740820193	0.094698048014414	-0.064777385317222	7.68360260987884	8.0965059744911	7.76012089964816	7.60821410764532	FALSE	FALSE	FALSE	FALSE	2	2	2	2
1	 7	 5	BA10275	hsa_miR_373	-0.200757725170600	-0.122812363787082	0.221179052639178	-0.178743359934194	7.6653423293405	7.4610469926545	7.70596485115077	7.62644241134335	FALSE	FALSE	FALSE	FALSE	0	0	4	2
1	 7	 6	BA10231	hsa_miR_302a	-0.188723288948678	1.46529320040973	0.17355055314337	0.070560622806032	7.44903819833739	8.33502768342136	7.42202041926601	7.5502689846978	FALSE	TRUE	FALSE	FALSE	0	2	0	0
1	 7	 7	BA10234	hsa_miR_302c	0.0525724670675576	-0.355495288582517	0.0532265533792371	-0.0164866565918613	7.4383429707847	9.32182020586797	7.24912069962383	7.4066180392471	FALSE	FALSE	FALSE	FALSE	0	4	0	0
1	 7	 8	BA10245	hsa_miR_32	-0.286285370242805	-0.0576357500871723	-0.148412657068835	0.0265640490238939	8.06506641639443	7.5665574497876	7.56103259253213	7.68334616136224	FALSE	FALSE	FALSE	FALSE	2	0	4	2
1	 7	 9	BA10213	hsa_miR_222	0.348406808064354	0.612210722343	-0.0606155023083357	0.150196718473472	8.77824912326993	8.58621206160726	8.69923192642867	8.57184399678057	FALSE	FALSE	FALSE	FALSE	4	4	4	4
1	 7	10	BA10269	hsa_miR_367	0.124819617040242	-0.63105106556921	-0.189744466185656	0.711030591032592	7.49372848729952	7.92342473262083	7.55197135432031	7.9760413587116	FALSE	FALSE	FALSE	FALSE	0	2	2	4
1	 7	11	BA10143	hsa_miR_143	-0.181765951054732	0.0758537144604148	0.0780074940398432	0.0444785926364464	7.97072305913285	8.24922207417649	7.49626638879225	7.38457615500975	FALSE	FALSE	FALSE	FALSE	2	2	0	0
1	 7	12	BA10261	hsa_miR_342	0.872371224953675	0.724987920127086	-0.166783566120177	0.649041525544877	10.6738207750982	10.4402675015709	10.7150217977742	10.8962721606846	FALSE	FALSE	FALSE	FALSE	4	4	4	4
1	 7	13	BA10127	hsa_miR_129	0.230148055923279	0.212947724532002	0.193086944737496	0.395422150936299	7.43361285653347	7.44171900496032	7.40107511285578	7.71785593598101	FALSE	FALSE	FALSE	FALSE	0	0	2	0
1	 7	14	BA10216	hsa_miR_23a	0.00267074464183814	0.0349834834623053	-0.423366904557232	0.604793471846646	8.20857889722067	8.1558084071745	8.13170358299396	8.27447822885072	FALSE	FALSE	FALSE	FALSE	4	4	4	4
1	 7	15	BA10208	hsa_miR_218	0	0.29948427222236	-0.0103709200263733	0.0877589910669085	7.4700191236951	8.18137647180887	7.29992325852098	7.58099204779388	FALSE	FALSE	FALSE	FALSE	0	4	0	2
1	 7	16	BA10251	hsa_miR_326	0.269774726106749	0.132042186439903	0.391298415062957	0.258584686934027	7.73793667005127	7.49656454621765	7.9172181131798	7.56382415682613	FALSE	FALSE	FALSE	FALSE	0	0	2	0
1	 7	17	BA10218	hsa_miR_24	0.214944484043521	-0.0446451921788018	0.101710956715200	0.350564299813574	7.82868483868756	8.43690522985552	7.51065959765923	7.6842518006547	FALSE	FALSE	FALSE	FALSE	2	2	0	2
1	 7	18	BA10155	hsa_miR_154	-0.0303032632046500	0.172602276025147	0.0225925588950178	0.521538584514634	7.6280189523136	7.84132777558402	7.24328193680442	7.9079719734256	FALSE	FALSE	FALSE	FALSE	0	2	0	2
1	 7	19	BA10131	hsa_miR_133a	0.564650477054308	0.00600625885098971	-0.0857645550308268	-0.126592866266133	7.86540677985021	7.59210212171798	7.3639081239794	7.68844564208623	FALSE	FALSE	FALSE	FALSE	2	2	0	2
1	 7	20	BA10330	mmu_miR_294	-0.144030642491953	-0.0360172749602024	0.101602773051304	-0.523972248639915	7.84915985046093	7.61646335875067	7.3950904650835	8.1781344636949	FALSE	FALSE	FALSE	FALSE	2	0	0	4
1	 7	21	BA10334	mmu_miR_300	0.0187516471502747	0.0299712702281401	0.0274468235740688	-0.0644907408848425	7.52836375116887	8.06210696951858	7.30231979463056	7.38711038871424	FALSE	FALSE	FALSE	FALSE	0	4	0	0
1	 7	22	BA10331	mmu_miR_295	-0.164162933042756	0.256330103374701	0.384873045460784	0.114812458584257	7.4278441871044	7.39665288449267	7.6092027822038	7.40943909818399	FALSE	FALSE	FALSE	FALSE	0	2	2	0
1	 7	23	BA10346	mmu_miR_350	-0.0780227643889901	-0.179978487043099	0.119736056689976	-0.0507363130601624	7.42864021624603	7.542964761094	7.5641698762435	7.5347507821409	FALSE	FALSE	FALSE	FALSE	0	2	4	0
1	 7	24	BA10270	hsa_miR_368	-0.137370946039741	-0.713918414345221	0.0399314655824323	0.160964047443681	7.35787181870027	8.10943075505767	7.33538368226687	7.37225848895508	FALSE	FALSE	FALSE	FALSE	0	4	0	2
1	 7	25	BA10172	hsa_miR_187	-0.755734960215818	-0.048852591823211	0.732119405974661	0.0491135331476231	7.73552675627358	7.49097192163791	7.58691581458512	7.35850061221955	FALSE	FALSE	FALSE	FALSE	2	0	2	0
1	 7	26	BA10124	hsa_miR_126_AS	0.0798551653457036	0.454234894575734	-0.110932203228156	-0.0211534102433131	7.60464959418883	7.82902084853177	7.3133160207561	7.42993246427831	FALSE	FALSE	FALSE	FALSE	2	2	0	0
1	 7	27	BA10264	hsa_miR_34a	0.70423242267768	0.0716506841440241	0.273372427412873	-0.349690825281762	8.0220064247355	7.62830174463414	7.38461372715002	7.89540972354323	FALSE	FALSE	FALSE	FALSE	2	2	2	4
1	 7	28	BA10198	hsa_miR_208	-0.00298781368054968	0.310222543765292	0.238110245169537	0.0609567165194287	7.46334334848781	7.43258553256358	7.57624768866249	7.41236982840998	FALSE	FALSE	FALSE	FALSE	0	0	4	0
1	 7	29	BA10132	hsa_miR_134	-0.193064426288532	2.29731403718777	-0.153818003659165	-0.212375698075823	7.46837089737775	8.75767372062177	7.37158827790343	7.56122811502109	FALSE	TRUE	FALSE	FALSE	0	4	0	2
1	 7	30	BA10226	hsa_miR_299_5p	-0.108243609736742	0.470831739543446	-0.312969369502021	-0.245607489765824	7.51051970360411	8.02683968404686	7.77913104694946	7.55552540040268	FALSE	FALSE	FALSE	FALSE	0	2	4	4
1	 7	31	BA10175	hsa_miR_190	0.0518500248217908	0.198225019076837	-0.766224620482762	-0.0398929215842978	7.58214476580167	7.40104157045982	7.43002739803392	7.37969434996881	FALSE	FALSE	FALSE	FALSE	0	0	2	0
1	 7	32	BA10255	hsa_miR_331	0.405145284834733	0.189497374676656	0.0909362177448125	0.550337885530984	8.0941229189785	7.76237407149473	7.94176159334636	8.06408986487807	FALSE	FALSE	FALSE	FALSE	2	2	4	4
1	 8	 1	BA10243	hsa_miR_30e_5p	0.815230978407879	0.819895161625931	-0.076690551965612	0.588949351930124	9.36630152894236	8.89717728303173	9.63037856731987	9.75578720093694	FALSE	FALSE	FALSE	FALSE	4	4	4	4
1	 8	 2	BA10235	hsa_miR_302c_AS	0.118930071582942	0.0624140954987489	-0.0195109444145931	0.0641781418987399	7.52649473324187	7.48662208839766	7.44124362062695	7.8447151818228	FALSE	FALSE	FALSE	FALSE	0	0	0	2
1	 8	 3	BA10303	hsa_miR_95	-0.080431977598069	0.055987988347372	-0.049618577019686	0.0303351553107243	7.60680716783672	7.45948214259334	7.43669192840467	7.51342638933986	FALSE	FALSE	FALSE	FALSE	0	0	0	0
1	 8	 5	BA10454	hsa_miR_202_AS	0.227265383473451	-0.40821487321918	0.0587600375532595	-0.140016628242929	7.75741674315243	7.91244023657732	7.35803924356727	7.43778632607723	FALSE	FALSE	FALSE	FALSE	2	0	0	0
1	 8	 6	BA10478	hsa_miR_30d_MM1	-0.234479072780422	-0.0613096433319775	0.0834523146469799	0.441718761005134	7.73590054303437	7.72922472478379	7.95314848040758	7.8806425232839	FALSE	FALSE	FALSE	FALSE	2	2	4	2
1	 8	 7	BA10177	hsa_miR_192	0.00940142267505362	0.567994380408485	-0.104932770940096	0.348706387693085	7.4879534372904	8.08232502404157	7.66691329992299	7.85819707198156	FALSE	FALSE	FALSE	FALSE	0	0	2	2
1	 8	 9	BA10352	mmu_miR_384	-0.849202512930087	0.0919677624122954	-0.099309591714868	0.151520437519784	7.78685818302502	7.57738641804042	7.46550634546458	8.7195442701756	FALSE	FALSE	FALSE	FALSE	4	0	0	4
1	 8	10	BA10382	hsa_miR_520a	0.0251002459618963	0.0992102969778	-0.00980414231257498	0.300760796297284	7.49091969551049	7.3266897103316	7.64695263415482	7.83015223895602	FALSE	FALSE	FALSE	FALSE	0	0	2	2
1	 8	11	BA10248	hsa_miR_324_3p	0.266147471394769	-0.137132271204477	-0.0728750744139095	-0.0763011135874656	8.02054446037422	7.98324169259503	8.01831457067155	8.14572744293352	FALSE	FALSE	FALSE	FALSE	4	4	4	4
1	 8	13	BA10149	hsa_miR_148b	0.593041428817568	0.0291519998361025	-0.186942088505377	0.427772870327592	7.59040947257289	7.55485986587402	8.18280346975592	7.94956527763585	FALSE	FALSE	FALSE	FALSE	2	0	4	2
1	 8	14	BA10389	hsa_miR_518f	-0.0482496925993008	-0.317566744434148	0.153868759960641	0.529164421980354	8.10252191292434	8.0337180859155	7.4403361549316	7.66674857408399	FALSE	FALSE	FALSE	FALSE	2	2	2	0
1	 8	15	BA10197	hsa_miR_206	0.600988732405048	-0.363363204830684	-0.158516137361729	-0.0324024768600015	8.05649420092325	7.70694605518062	7.58307833232181	7.57793863755207	FALSE	FALSE	FALSE	FALSE	4	2	2	0
1	 8	17	BA10425	hsa_miR_519e_AS	-0.107143685849696	-0.102174416022919	-0.895714846780937	-0.0979731720907369	7.61125626183496	7.44176706477379	8.07897826940713	7.48030526482476	FALSE	FALSE	FALSE	FALSE	0	0	4	0
1	 8	18	BA10421	hsa_miR_524_AS	0.229884185922034	0.221858499618228	0.81305127084669	0.102876625740735	7.54149938468116	7.84570246550527	7.44225681670166	7.53105442136715	FALSE	FALSE	FALSE	FALSE	0	2	2	2
1	 8	19	BA10130	hsa_miR_132	0.260967119392356	0.320640551747415	-0.124251629513909	0.163726223959556	8.06677290839372	7.78519181920104	7.64818328102352	7.48815233404747	FALSE	FALSE	FALSE	FALSE	2	2	4	0
1	 8	21	BA10429	hsa_miR_513	0.0428231754474560	-0.182916459702655	-0.0660209974622976	0.0727882863141378	8.35202924535047	8.32888156536332	8.16083831276907	8.35811792123949	FALSE	FALSE	FALSE	FALSE	4	4	4	4
1	 8	22	BA10400	hsa_miR_512_3p	-0.026238604005588	0.684754782385433	0.0445989463105434	0.0776371176992035	7.48657243923099	7.70721431384693	7.27532926756925	7.46342335913423	FALSE	FALSE	FALSE	FALSE	0	2	0	0
1	 8	23	BA10176	hsa_miR_191	0.45777050784897	0.675613646102281	-0.183006574469065	0.420399149496069	11.0310587059598	10.787827465744	11.1429886748137	10.8525178815383	FALSE	FALSE	FALSE	FALSE	4	4	4	4
1	 8	25	BA10267	hsa_miR_361	-0.124942750643962	0.0078887949147095	-0.059795676960535	0.370978888414845	8.52501096575996	8.39659399706371	8.34196713919835	8.6613765356074	FALSE	FALSE	FALSE	FALSE	4	4	4	4
1	 8	26	BA10297	hsa_miR_450	-0.164652896661615	0.55368744306397	0.497920759259133	0.319157837701775	7.56845737269745	7.8282826683505	7.32636943415562	7.60717720513256	FALSE	FALSE	FALSE	FALSE	2	4	2	2
1	 8	27	BA10142	hsa_miR_142_5p	0.217608543587016	0.614201013160376	-0.136657733725025	-0.192277504203183	7.95368043894271	7.81350005867003	8.42330155697876	8.66599436043254	FALSE	FALSE	FALSE	FALSE	2	2	4	4
1	 8	28	BA10325	mmu_miR_291_3p	-0.0171994816983627	0.891336621595451	0.264682452170275	0.323693658414441	7.62720472122669	8.09955332674308	7.39139116057407	7.74024389583191	FALSE	FALSE	FALSE	FALSE	0	4	2	4
1	 8	29	BA10337	mmu_miR_325	-0.66553288385462	0.637169318184551	0.122242004731008	0.655725171476158	7.87709845913597	7.92483285168925	7.43605571606393	8.26323758741114	FALSE	FALSE	FALSE	FALSE	2	4	0	4
1	 8	30	BA10310	mmu_miR_106a	-0.0848515380936803	-0.0563031976448958	-0.3354530316353	0.23414109234759	10.4809517304040	10.3847672335480	10.3959032219902	10.5833170664658	FALSE	FALSE	FALSE	FALSE	4	4	4	4
1	 8	31	BA10244	hsa_miR_31	0.299523932609810	-0.0435048330280612	0.049421599191998	0.0457115138817974	8.26657180468476	7.7190842417096	7.46124057342673	7.81003425722384	FALSE	FALSE	FALSE	FALSE	2	0	2	4
1	 8	32	BA10247	hsa_miR_323	-0.105631885886742	-0.401030311194045	-0.0886241711240867	-0.0749610452643594	7.54020247688804	7.66514435991551	8.34595139049624	7.39933765562185	FALSE	FALSE	FALSE	FALSE	0	0	2	0
1	 9	 1	BA10321	mmu_miR_211	0	0.459183848442112	0.326707336833133	0.0925521513333978	7.87178609446782	7.94989675759527	7.65152384993472	7.61728970567472	FALSE	FALSE	FALSE	FALSE	2	2	2	4
1	 9	 2	BA10312	mmu_miR_140_AS	0.642433024850298	0.5520028684252	0.011574857131178	0.580511654139602	8.52971421067236	8.39665787095478	8.26240448546861	8.4221471671924	FALSE	FALSE	FALSE	FALSE	4	4	4	4
1	 9	 3	BA10315	mmu_miR_17_3p	-0.0619109991779592	-0.00157046342130052	0.0765067567830329	-0.185146099789787	8.3185256730989	8.6873707462899	7.88057290618192	7.80372043457906	FALSE	FALSE	FALSE	FALSE	4	4	2	2
1	 9	 4	BA10283	hsa_miR_380_3p	-0.840706569807281	0.281910825438353	0.39893307425284	-1.07167702107119	8.47400269572087	7.73802603215074	7.39064345395868	8.28326630278120	FALSE	FALSE	FALSE	TRUE	4	4	2	4
1	 9	 5	BA10281	hsa_miR_378	0.395475420851298	-0.193730143639179	0.0097133411014596	-0.124252332324449	8.5898250749915	7.9695052752799	7.7359799876729	8.00295799791115	FALSE	FALSE	FALSE	FALSE	4	2	4	4
